text,target
tentei me matar &lt;&lt;&lt;&lt;&lt;&lt; dei uma de yuki,1
o esquadrao suicida recebe novas imagens promocionais,0
essa colica vai me matar,0
"assim consegui 4 cachorros, e minha vo querendo me matar",0
pelo amor de deus eu vou me matar,1
a carencia vai me matar um dia,0
o ead vai me matar,0
acho que vou cometer suicidio falta isso aqui ,1
final de periodo porque queres me matar??????????????,0
eu juro que dessa vez cometo suicidio,1
postei musica do rancore e teve um comentario dizendo: e trance? eu quero morrer!!!!!!!!!!!!!!!!!!,0
45 questoes???? quer me matar professora??,0
minha garganta parece que quer me matar,0
"povo e bom pra pedir dinheiro emprestado pra pagar e a briga e se tu vai cobrar ainda fica puto, tenho dois filhos que se eu deixo sem comer falta me matar",0
quero morrer,1
de novo eu sonhando com perseguicao meu deeeee nao aguento mais o povo querendo me matar,0
falei pra minha mae que quando comecar a trabalhar vou querer um iphone e ela ja quer me matar,0
essa professora quer me matar,0
quero morrer,1
o veii eu derrubei um copo de suco de maracuja na cadeira e no tapete.qual a chance de minha mae me matar?,0
quero morrer,1
eu fui levantar do sofa meu deus minhas vostas vao me matar,0
assim eu nao saio de casa porque nao quero morrer,0
"depende, ate umas semanas atras, eu nao conseguia dormir com os meus funkos na estante, tinha que guardar, mas nao porque eu achava que eles iriam me matar, mas porque e como um incomodo, sabe? seria a mesma coisa se tivesse um manequim no meu quarto, por exemplo",0
eu vou cometer suicidio!!!!!,1
"vou comer a vasilha de salpicao todinha kkkkk,minha mae vai me matar",0
ah nao voces querem me matar,0
passei da fase de planejar meu suicidio todo dia pra simplesmente me odiar e odiar viver todo dia cada epoca um tipo de tortura,1
eu vou me matar,1
se alguem quiser me matar saiba que ja estou morta... de cansada,0
la isla bonita vai hitar tanto quando esquadrao suicida 2 for lancado!! ela precisava mtttt fazer alguma performance televisionada pra ajudar no buzz,0
sim tu quer me matar,0
"seu namo vai me matar kkkjjk, isso sim",0
"a hallana ainda vai me matar de rir qualquer dia desses, e tenho dito. porra!",0
"sim, amigos brasileiros, nos ganhamos!!! a billie ainda vai me matar do coracao um dia",0
to fudida pqp minha mae vai me matar hj,0
porque eu acordei porra eu quero dormir pra sempre,1
e nao digo isso com nenhuma felicidade. e uma tragedia que um unico partido tendo o amor do povo por 14 anos tenha desunido ainda mais o povo sem promover uma reforma sequer. voltar a essa dita esquerda revolucionaria e um suicidio e so vai aumentar o sangramento do brasil.,0
vao me matar derrubar minha conta,0
"a vida e estranha. pensar me deixa mal demais, so quero morrer.",1
minha dentista deve ta com vontade de me matar porque ja remarquei a extracao do meu dente 3 x,0
me sentindo feia burra inutil insignificante desinteressante chata desnecessaria no planeta quero morrer e tudo sem virgula mesmo.,1
ai meu vo que me matar do coracao outro susto desse e acho que guento mais nao,0
quero morrer logo odeio minha vida miseravel,1
"ta compensando tambem pegar uns milhoes emprestados com um agiota, dar role pelo mundo, voltar e deixar ele me matar",0
"nao consigo me concentrar em nada, pois so penso em transar cm minha namorada que vai me matar quando ver esse tweet, mas nem ligo",0
a billie quer me matar do coracao,0
sonhei que tava em guerra com os ballas no gta eles me perseguindo pra me matar foi loco esse dia,0
"nao sei como respiraaa, ela vai me matar um dia pqp happier than ever+billie",0
o que essa gostosa ta fazendo com vc donghyuk eu vou me matar,0
"a lys ainda vai me matar do coracao, cheguei a passar mal que coisa bem seria essa branquela",0
essa billie eilish vai me matar um dia,0
"amg, voce quer me matar?",0
deveria morrer quero morrer,1
billie voce vai me matar,0
agora que to sem pelicula parece que meu celular quer cometer um suicidio,0
sinto que o arthur tem vontade de me matar cada vez que abro a boca pra falar de algum mlk,0
"o humor negro de garotas e gays eh sobre personalidade sombria, e piadas com suicidio. o humor negro de homem eh piada com estrupo, racismo e shitpost.",0
meu deus esse torcicolo vai me matar de tanta dor,0
"maior erro dos bolsonaristas foi mexer com uma raposa igual o renan calheiros. uma coisa e bater no lula e no pt que e vidraca mesmo, outra coisa e mexer com esses caras ai, suicidio politico. renan vai vir com sangue nos olhos nessa cpi da covid.",0
a um passo de voce (suicidio),1
ain minha nutri vai me matar a nutri: ,0
minha mae falava meia duzia e eu levava doze ovos pra casa faltava me matar heusheus,0
peticao pro nao me matar: - gio,0
me sinto exausta quero morrer,1
to muito no hype de esquadrao suicida do james gunn,0
quando a ansiedade comeca a ficar com gosto de suicidio resolveria tudo,1
suicidio amanha as 9h marcado,1
quer me matar e .,0
leticia quer me matar do coracao,0
eu sei a rota antes do primeiro inicio fugir disso e suicidio veras que broxar na hora de concluir os planos e igual levar alguem pro motel pra ficar so conversando,0
"quer me matar? e se atrasar em algum compromisso comigo, eu falto morrer!",0
essa dor de cabeca vai me matar,0
comecou o micareta suicida da oposicao... vai ser lindo ver essa corja de vagabundos se desgracar de vez perante a opiniao publica.,0
comecou olha aiyra ey viy me matar,0
essa mulher vai me matar ainda pqp,0
"curso gratuito de prevencao ao suicidio: promovido pela escola de saude publica do parana, em parceria com a ufrn, tem como objetivo qualificar e promover a reflexao sobre o manejo dos casos de comportamento suicida, em 65 horas/aula pelo sistema ead.",0
"nao eh superioridade nao, eh minha gastrite mesmo que so falta me matar",0
a minha falta me matar,0
quer me matar ne,0
hj eu quero morrer,1
"que vontade de me matar logo, nao aguento mais",1
"cpi do covid parece o esquadrao suicida, chamando renan calheiros para ser o relator",0
que isso minha playlist so propondo kpop ballad quer me matar,0
vou me matar,1
quero morrer pqp,1
vai dormir pra sempre kkkkk,0
essa mulher vai me matar,0
minha mae gai me matar pra que que eu fui abrir a boca,0
"queria cometer suicidio hoje, mas um suicidio diferente sabe? suicidio voluntario",1
sera que ela ta querendo me ensinar ou me matar? rsrs,0
aula acabou mais tarde porque minha sala infantil tava levando sermao e eu perdi a live da tina vou me matar!!!!!!!!!,0
eu vou me matar,1
ai vc quer me matar de indecisao mskskssk,0
"quase duas semanas direto com dor de cabeca, acho que o tico e o teco cometeram suicidio",0
vou me matar,1
tem dias que quero morrer e hj e um desses dia,1
"um dia o orgulho que eu sinto de voce vai me matar, pela sua capacidade de se reinventar, seus sonhos sao tao palpaveis por conta da forca de vontade que coloca neles, que todo mundo que te ouve falar consegue enxergar voce la um dia. eu torco tanto por voce, pela sua felicidade,",0
eu quero morrer,1
sempre chega esse horario e eu quero morrer,1
ela vai me matar de anciedade como amo essa fic,0
o universo quer me matar mas nao faz um carinho nao paga um jantar nao manda audio do filtro labial foda isso,0
quero morrer machuquei quem eu mais amava nesse mundo irmao,1
mds meu primo ainda vai me matar do coracao,0
ldbqorqohrqohe ela nao chegou a me matar mas ficou me atazanando a partida inteira com a porra da ult dela,0
"ela vai me matar, mas eu gostei da ideia kkkkkkkkkkkkkkkkk",0
"meu padrasto vai me matar de fome. ele quer comer feijoada e ainda nao vou comprar as coisas, nao vamos almocar hoje, vamos jantar apenas",0
vou cometer suicidio egoista,1
tentei me matar mas esqueci que tenho 7 vidas affff que saco,1
dante. eu ja tava indo me matar e vc aparece. obrigado. estou feliz.,1
ai eu quero me matar por nao conseguir fazem nem a metade doq me pedem. vao tomar no cu,1
omg eh album billie vc vai me matar do coracao mulher,0
mais um dia comecando mal; deixei cair o perfume favorito da minha mae. ela vai me matar.,0
meu deus a billie vai me matar,0
"john. voce sempre fez parte dessa familia, e se voce se sair bem, todos nos sairemos tambem."" fonte: thirsty vale lembrar que john cena vivera o personagem ""pacificador"", tanto no novo filme do esquadrao suicida, quanto em sua serie solo. (3/3)",0
"filme de terror: carla: eu nao quero morrer meu deus porem se for da sua vontade me leve em seus bracos. camille: obrigado carla, ja entendemos que vamos morrer. eu: calem as suas malditas bocas porque eu preciso arrumar um jeito de nos salvar.",0
meu pai vai me matar pelo amor de deus porque eu fui falar aquilo agr a satisfacao passou,0
"daqui a pouco a naclara vai querer me matar, mas ela que lute ",0
suicidio?,0
essa menstruacao vai me matar,0
billie vc vai me matar,0
ja tenho meu motivo pro suicidio hoje,1
bossa nova billie eilish vc vai me matar mulher,0
"obvio que quando o assunto ressuscita nao e bom, aumenta hate e etc, mas pqp, completamente desproporcional esse surto. tem fa que o coracao nao aguenta caralho, vcs querem me matar?!",0
eu quero me matar,1
"hoje e meu fim, certeza, a colica vai me matar",0
vontade de me matar,1
o esquadrao suicida: james gunn compartilha novas imagens da equipe,0
"renan calheiros sendo relator dessa cpi e o suicidio politico do bolsonaro, principalmente porque ele tentou ser a pedra no sapato de um cara como renan que e cafetina velha nesse cabare chamado brasil.",0
"ela so tem um album, e ele foi feito baseado na realidade vivida por ela na epoca, girando em torno de depressao, suicidio, transtornos mentais e incertezas. talvez em outros albuns, ela inove. mas nao acho que ela va abandonar essa essencia melancolica, ja que e uma marca",0
minha perna ta tremendo muito meu deus essa billie ainda vai me matar,0
"""o meu encontro com a misericordia de deus me fez perdoar as tentativas de suicidio que eu cometi"". hoje, as 21:30 no programa gente de fe voce vai conhecer e se emocionar com a historia de vida do pe. licio vale. sintonize nosso canal ou acesse",0
aulas vao me matar,0
"minha gata so falta me matar, e porque ela nao sabe empunhar uma faca",0
"meu celular pegou fogo, socorrooo. minha mae vai me matar",0
gente o moco botou uma pelicula horrive no meu celular vou me matar,0
"o tema da aula hoje vai ser etica, familia e suicidio, vamos de citar aquele filme triste turco que nao posso citar o nome aqui pra nao dar spoiler",0
"amo trabalhar a mente pra me sentir atraente e gostosa. transparecer que so quero morrer e cringe, ainda mais por motivo besta",0
tem uma mjna que trabalha cmg que ta tentando me matar desde o inicio da pandemia tava com covid nao falou nada depois o namorado tava com covid ela nao falou nada agr o irmao que mora com ela tava com covid e advinha??? nao falou nada,0
"cuidado!! eles vao achar que vc sugeriu o suicidio do chorume!! e como ele e limitado, realmente e uma ameaca a vida dele kkkkkk",0
meus vhope eles sao meu tudo eles ainda vao me matar de amor eu to morrendo de saudade desses dois,0
eu falo sobre me matar no twitter tem 30 anos eu nao aguento mais falar falar falar e nao fazer eu nao mudo eu to tentando tudo que da pra mudar mas nao consigo entao assim qual o sentido disso tudo,1
quero morrer,1
eu terminei tear de prata e so tenho uma coisa a dizer: a autora quer me matar de tristeza.,0
eu vou me matar,1
"como diria a manu, se minha intensidade ainda for me matar, eu prefiro ser poesia e ter historias pra contar",0
"agr eu tenho um cartao lindo no nome da minha mae, esperando ela chegar em casa pra me matar ",0
"eu quero que camila fique, estou votando um pouco, agora me matar em votacao so quando juliette tiver.",0
jesper e o personagem mais chato e inutil da serie ele aparece em cena eu quero me matar,0
"fui comprar um kilo de carne de sol e deu 44 conto, pensei que o cara tinha me enrolado e a conceica ia me matar, mas a porra do preco e esse mesmo 44 fuckings reais em um kilo de carne de sol",0
tao tentando me matar no trabalho... ar condicionado gelado do caralho,0
"olha isso nao e merda, e uma coisa legal, vc evitou um possivel suicidio. foi muito legal o que vc fez!",0
"eu so quero morrer, assim fica todo mundo bem",1
"so voce me matar, eu volto p puxar seu pe",0
aaaaaa rosinha cuidado pra nao me matar do coracao,0
hmm vontade de me matar,1
eu tenho depressao e vou me matar em breve,1
olhando minha nova plataforma de treino e meu deus a tabatha vai me matar,0
feliz por estar com pensamentos positivos e nao ter pensado em suicidio hoje,1
quase todo dia um suicidio na terceira ponte... triste demais,0
fotos de o esquadrao suicida divulgadas pela total film. o filme de james gunn tem previsao de estreia para agosto.,0
hj to suave so pensei em me matar 228 vezes,1
tomara que eu nao tenha vizinhos bolsonaristas que vao tentar me matar depois de me ouvir gritando,0
eu vou me matar a lara e o ser humano mais precioso da face da terra,0
"nao aguento mais so estar viva e nao aproveitar a vida, eu quero morrer.",1
"nas 30 paginas que li de ""bom dia, veronica"" ja teve suicidio, necrofilia e violencia domestica",0
"vou me matar, quem apoia?",1
"nao acredito que a morte da goo hara tenha sido suicidio, nao depois de tudo que ela passou. acredito na possibilidade de ter sido um homicidio. e tambem, fico pensando sobre o ex namorado dela que batia nela, pode estar muito bem envolvido na morte dela. isso me faz refletir mt.",0
"eu amo o oceano, nao ligo se tem bicho esquisito e que poderia me matar eu nao consigo nao amar o oceano",0
pessoa: me encara eu: encaro de volta pessoa: continua me encarando eu: fudeu vai me matar crtz,0
"eu acabei de escrever isso, depois de confessar pra minha mae que eu quero morrer.. :( eu to cansada, eu nao sei mais se eu consigo seguir em frente",1
nao ta dando k sem esperancas elas ontem vc que tem que virar a pagina vc e capaz de mudar seu rumo a terapia e o remedio auxiliam mas vc precisa se aceitar e tentar metodos de evitar punicao eu agr: hahaha me matar lentamente haha,0
essa colica um dia ainda vai me matar,0
"eu nao acredito no que eu fiiiz, minha mae vai me matar",0
"alguem sabotou o prego que tava segurando o relogio, tentaram me matar tenho certeza",0
"oi, vc ta qrendo me matar e isso?",0
suicidio de uma garota,0
legitimamente engatilhado ao ver isso porque sonhei que tava dirigindo um carro da nintendo e o mario tentou me matar cortando a transmissao dos freios,0
e a pro vida do tik tok que acabou de mandar eu me matar,0
"nao so ela como todos que vao sair de la ne? julgaram a viihtube, que ja tentou suicidio por conta do hate que sempre recebeu. julgam o fiuk, que sofre com depressao e tdah, e a lista continua. juliette nunca recebeu metade do hate que os outros participantes receberam.",0
quer me matar eh pedir p ficar em call,0
billie minha filha quer me matar do coracao?????? pois matou.,0
eu vou me matar,1
a cara vou me matar pqp,1
"@ diana eu fui digitar eu quero e meu corretor colocou ""eu quero morrer"" eu to com medo",0
caralho billie voce quer me matar ?????,0
que vontade de me matar serio,1
"sobre a morte da goo hara, eu nao acredito que seja suicidio, nao depois de tudo que ela passou. creio que o ex namorado dela que batia nela, pode estar envolvido nisso.",0
"""medicos"" e empresarios querem distribuir remedios sem eficacia para o tratamento de covid-19 a populacao carente que tem pouca ou nem uma instituicao. o nome disso e suicidio involuntario fantasiado de ""ajuda"". -medicos nao tem autonomia para matar-",0
"eu quero morrer. que dor, meu deus, que dor.",1
quanto eu tenho que pagar pra alguem me matar?,1
"serio oq eu mais temia esta pra acontecer, eu quero morrer pqp que odio",1
to vendo o produce 101 e meu deus do ceu eu ia me matar se a kahi falasse assim comigo na frente de todo mundo kk,0
eu quero morrer com tanta fofura,0
vou me matar,1
essa tristeza ainda vai me matar,1
nossa eu vou me matar,1
esse livro vai me matar de vergonha alheia,0
"me tranca dentro do quarto esperando a depressao me matar , eu tenho uma vida que se chama welton e ele mas que ngm precisa de mim !!!! entao vao tmnc e me esquecem ... "" ah que na rede social e totalmente diferente da realidade, vcs quer qui eu fique como ? morta dentro de casa +",0
aaaaaaaaaaaaaaaaaa eu quero morrer,1
so assisti esquadrao suicida entao...,0
eu te amo billie mas vc vai me matar de ansiedade,0
vou ter que adiar meu suicidio viu,1
amo vou me matar e uma merda,1
esse tipo de tweet no horario do almoco cheio de fome ainda vai me matar um dia,0
"pai vai me matar, real",0
to enjoada quero morrer,1
totalmente ansioso + totalmente pensativo= suicidio,1
"puta que pariu maluco, eu quero cometer suicidio",1
o que e suicidio mental? na natureza existe uma bacteria que pega incetos e animais mata e eles apos mortos continuam andando vuando com inteligencia mas vao infectar outros seres para se tornarem mortos vivos zombies tambem.,0
eu so quero morrer sumir de mim,1
"quer me matar e quando terminam de comer e largam o prato em qualquer lugar, que odio",0
a minha tpm vai me matar,0
bibi eu vou me matar juro,1
pais to triste -e o celular pais to com depressao -e o celular pais quero me matar -e o celular,0
perdi metade dos potes aq de casa mamae vai me matar,0
o gustavo so falta me matar por causa disso,0
"junior vai me matar, meu cabo do carregador ja ta com mal contato faz nem 1 mes que ele comprou p mim",0
to mt triste que tu nao gosta de mim o vou ate me matar,0
se minha tpm nao me matar minha rinite mata,0
"sabado eu disse que ia acabar com a minha vida de tanto beber e um guri aleatorio disse a seguinte frase: ""quer acabar com a tua vida se envolve comigo "" nao faco ideia do que ele quis dizer, mas naquele momento eu decidi que queria viver por mais 100 anos",0
palavras nao conseguem expressar o quanto eu quero morrer vendo isso,1
minha avo vai me matar do coracao ainda,0
eu: quero morre nao aguento mais essa vida d cachorro *conheco uma nova pessoa nas redes sociais* eu: suicidio adiado,0
eu quero morrer,1
que inferno quero morrer,1
suicidio comunitario,1
"a minha rotina diaria e muito simples, eu acordo e quero morrer.",1
meu deus a mamae vai me matar,0
que droga eu quero morrer,1
"eu odeio que me liga, no geral, mas me ligar pelo whatsapp e pedir pra me matar do coracao de odio.",0
"acho que wonder egg priority, sla... fala sobre suicidio na adolescencia, traumas e essas coisas",0
eu vou me matar,1
"alguem me ajude, eu nao sei mais oq fazer, a colica vai me matar aaaaaaaaaaaaa",0
mej deus eu vou me matar,1
vou comer muito hoje porque eu vou me matar hoje anoite,1
ela vai me matar,0
namoral eu vou me matar se eu nao resolver nada,1
quer me matar?,0
dei uma volta de moto c o vagner domingo e a casa 1 minuto eu falava p ele nao me matar kkkkkkk,0
quando eu digo que quero morrer e isso que eu quero,1
nossa quer ver me matar e fazer ignorancia com a minha vo,0
"ahh ta ai, realmente mas so pra falar com caixa e atendente quero morrer, de resto mo legal",0
a cpi da covid parece o esquadrao suicida de brasilia. chamaram os piores bandidos para tentar pegar outros bandidos.,0
quer me matar do coracao so pode kkkkkkkkkkk,0
luan eu quero morrer ,1
o esquadrao suicida ganha novas imagens,0
mds quebrei o prato chique da mae ela vai me matar socorro,0
"um irmao ali, falando que vai me pegar e vai me bater, me matar, vai fazer tudo de ruim. eu passo perto do brabo, ele falta comprimentar kkkkkkk",0
a marina deve estar querendo me matar!,0
e a cada 5min planejando suicidio,1
quero morrer,1
cheguei na minha vo e ela ta querendo me matar porque diz ela que ela so atrasou o almoco porque tava tik tok e que ela agr ta viciada,0
"isso tudo porque to com o oculos antigo que tem o grau errado, nao enxergo porra nenhuma e a otica ta me enrolando horrores pra enviar o novo devem ta esperando eu terminar de me matar eu acho",0
minha vo saiu e pediu pra eu fazer alguma coisa mas agora nao lembro o que foi ela vai me matar kwjdjskkxsjhxk,0
"qeria mt ter um crocodilo de estimacao, que nao quisesse me matar",0
vou me matar.,1
eu quero me matar,1
"minha vo prefere que eu pague van pra ir e voltar do dotti pra chegar em casa e me matar pra comer rapido pra dai pegar onibus pra ir e voltar do trabalho, doq me colocar no ps que e so eu pegar o onibus de manha e de noite e ja tudo pronto so falta os papel, a vai se fode",0
to deixando bem claro que eu nao gosto da elena e acho ela sim uma personagem podre......eai vai fazer o que?? me matar por ter opiniao propria??????,0
quero morrer,1
"kk 9vinha que papo e esse de suicidio? condicoes hein, ce e mo limda para com isso",0
fui no mercado e voltei destruida.. serio esse sedentarismo vai me matar,0
"depressao, ansiedade, labirintite, pressao baixa, morte, suicidio, me atirar de um predio ",1
quero morrer nao to zoando,1
itzy maluquinhas nao pode me matar assim do coracao,0
porque vcs querem me matar,0
meu jogo ta simplesmente crashando justo na cena final eu quero morrer,0
nossa como e bom estar de tpm vou ouvir o evermore agora e me matar,0
quero morrer,1
quer me matar e eu pedir opiniao pra uma pessoa e ela responder com escolhe o que vc se sentir melhor,0
vou me matar,1
desenhei a garota que vai me matar de ansiedade vulgo billie eilish,0
vou me matar,1
mds alysson vai me matar do coracao kkkkkk,0
"postei as danca no insta, fiz o famoso suicidio social, abraco a tds",0
9 provas em um dia: [27/04/2021 09:56] carla camile: suicidio ta cada vez mais perto,0
"e a minha familia que todo mundo quer que eu e o gustavo tenhamos filhos agora kkkkk, pelo menos se acontecer sem querer ninguem vai querer me matar kdkckdkc",0
que dia horrivel quero morrer.,1
"eu admiro ver as pessoas que ainda tem expectativa para o futuro delas, porque pra mim se eu nao me matar daqui para o final do ano eu saio ganhando",1
mae se seu plano eh fazer eu me matar continua que ta dando certo,1
vou me matar aq rapinho ja volto,0
kkkkkkkkk ai elas querem me matar,0
veja os usuarios que acessaram seu perfil agora,0
"estou a gostar bwe de passar a maior parte do tempo a pensar em ti, principalmente quando estou a conduzir, se queres me matar avisa caralho",0
vai me matar de rir caraio,0
"essa colica vai me matar, certeza ",0
pensando em suicidio mais do que eu gostaria,1
"nao consigo pensar mais pra estudar, e quando penso a labirintite ataca e eu fico tonto e quero morrer.",0
o siso vai me matar,0
la em casa eu quero ser a super nanny que ensina tudo com calma mas infelizmente e tudo ao contrario eu grito bato xingo chamo nome ruim acho ate vou infarta no final ainda falo vc vai me matar quem me deixa assim uma crianca abencoada tem 6 ano ,0
que dupla.,0
eduardo eu vou me matar,1
namoral me matar de fazer prova pra ganhar 5 ponto e de fuder viu,0
meu refluxo ainda vai me matar kkkkk acabei de me afogar c minha propria saliva meudeus,0
o senhor esses velhos ainda vao me matar de preocupacao,0
"quer me matar? escreva meu nome com k , porraaaaaaaaa e carol com c.... c de caralho ",0
nao porque existem pessoas como voce que ainda recorrem ao suicidio quando precisa de alguem para falar e se afasta de todos porque nao quer ser um fardo para ninguem sendo que voce nao e fardo nem para a bettinha,0
um dia lewis hamilton vai me matar do coracao com esses stories ,0
happy bday neiru honrando o time pra ninguem me matar dps,0
"e esse mesmo, eu so queria me divertir sendo ruim em jogos. mas os viciados de anos tem que me matar 10x na partida.",0
"so quero morrer, oq acontecer com o corpo depois tanto faz",1
bo dia quero morrer,1
meus pais so comecaram a saber dps de uma tentativa de suicidio,1
so quero morrer,1
cogitando suicidio,1
tive uma crise fudida ontem e agr minha mae nao quer me deixar sozinha achando que eu vou me matar,1
adriane vai me matar quando ver as fotos que eu postei no status ,0
ent o prato so cometeu suicidio mesmo,0
"tia lu fez um empadao,que nao deixei nada pro gabriel kkkk ele vai me matar",0
porra 30 de julho serio billie eu vou ficar 30 dias esperando isso vc tmlc quer me matar puta,0
quero morrer,1
indo cair de cara nas drogas e cometer suicidio antes de eu completar 18,1
"nao vem com essa historia pro meu lado de me mandar assistir uma serie, e ela so ter uma fucking temporada. quer me matar me da um tiro",0
"antimogais sao pessoas que se mobilizam contra mogais. ja fiz uma thread explicando o que e, caso voce queira. e os ataques estao tao pesados que envolvem ate crimes, como inducao ao suicidio. tem uma pessoa trans preta e lesbica que esta sendo alvo muito forte desses ataques.",0
"sol vai me matar com suas observacoes, estarei deixando avisado aqui..",0
vou me matar foda-se,1
quero morrer!,1
"achei errado a dc tirar o coringa do esquadrao suicida, era so fazer um coringa que se descobre gay. pronto atualizou tudo",0
"x: voce gosta de justin? yuta: sim, eu gosto de justin...por causa do mark, ele sempre ta ouvindo justin bieber  eu to morta passando mal quero morrer",0
"yarichin nao e toxico, so os personagens que fazem piada com suicidio e querem pegar o protagonista mesmo ele dizendo que nao quer e se sente desconfortavel, mas tirando isso nao e, super saudavel",0
amanha vou na psiquiatra serio se eu tiver no mesmo estado que hj ela provavelmente vai me internar ou eu vou me matar antes de chegar la,1
esse pessoal falando pra eu ir na campanha de vacinacao tao tudo querendo me matar,0
sonhei que o hulk queria me matar (?),0
vou me matar,1
meu santo rakin lena se quer me matar do coracao... ta tao perfeitinha aaa,0
"eu nada. to so falando as verdades nessa rede. a milicia dos cactos vai me matar em breve, mas nao tenho medo dessa organizacao criminosa e fedorenta",0
eu quero morrer serio,1
a musica do esquadrao suicida swrii,0
lembrando aqui que comi doce de leite tambem. vou me matar,0
"terapia da muito trabalho, vo de suicidio",1
suicidio.,1
faz uns 5 dias que eu nao penso em me matar sera essa uma evolucao???,1
que medo eu quero morrer pfv deus,1
"ai que vontade de me matar, que saco",1
esse cb vai me matar sim,0
mais um dia cancelando minha aula de violino. meu professor vai querer me matar,0
billie eu te amo mas vc quer me matar de ansiedade,0
na real eu nem quero morrer de verdade eu do quero que eles se sintam culpados e parem e me tratar feito lixo,1
"com a dor de garganta que eu to, se me matar eu vou agradecer kkkkk brinks, porque ?",0
por que que isso ta acontecendo cara kkkkkk querem me matar,0
"ai acordei triste, vontade de me matar",1
quero morrer,1
"hj um cara de 20 anos cometeu suicidio na minha cidade, isso foi tao pesado, eu quase nao consigo fazer uma atividade que tinha que fazer, e tenso...",0
de um serial killer me matar no banho enquanto eu to com sabao no rosto,0
tentando entender quem sao essas pessoas e quais delas querem me matar,0
suicidio puro kkkkkkkk,0
vou me matar,1
so 30 de julho quer me matar billie,0
"perai phabell, ce quer me matar?",0
vcs querem me matar fala logo,0
"voce acha que a raca de evangelicos foi exterminada? tem mt gente que nao bebe nem fuma, por isso o indice de suicidio ainda e alto",0
um dia essas montagens vao me matar do coracao,0
e eu que sonhei que o thomas shelby queria me matar kkkkk,0
vou me matar,1
acordei com uma foto dessa quer me matar shawn mendes???,0
quer me matar e beber agua igual pato,0
meu deus meu deus eu quero morrer muito muito muito,1
se eu nao comesse guacamole hj acho que minha lombriga ia me matar,0
"vou me matar pra conseguir, mas vamos conseguir!",0
"me passam uma tarefa complexa: resolvo de um jeito supreendentemente facil. me passam uma tarefa simples: oi, quero morrer",0
eu acabei de ler que cleopatra era ruiva kkkkkkkkkkkkkk quero morrer ! cancela o ep ai gente,0
eu pisei na bola real agira eu quero morrer nao acredito que eu fiz isso akdnkaks eu sou um fracasso,1
ta querendo me matar ne,0
quero morrer,1
indo me matar,1
vou me matar,1
que inferno de desgraca e essa meu deus que horror vou me matar,1
"a ed fisica hoje tentaram me matar viu, levei chute na canela, cutuvelada na garganta, to toda arranhada, meteram um murro no meu peito, to e morta",0
itzy vcs vao me matar cm esse cb puta que pariu,0
"gente eu to sem acreditar, minha pressao ja caiu, eu ja surtei, eubja gritei, eu ja pulei, billie ainda vai me matar serio",0
acho que minha cachorra quer me matar,0
"dm, to com medo de aniplex me matar kk",0
carol borba vc quer me matar sim ou sim,0
ta querendo de tristeza me matar a essa hora ???:!:!,0
"riley nao lidou bem com o termino, tentando contata-la enquanto ela insistia que a deixasse sozinha. apos gaul tentar suicidio por overdose de remedios e sobreviver, situacoes inusitadas passaram a ocorrer com emma, cujos resultados eram encontros com o ex.",0
"o crime que esses governadores, prefeitos, juizes, fiscais e procuradores tiranos e psicopatas estao fazendo em massa com o povo: perseguindo-o, humilhando-o, prendendo-o, falindo-o e levando ao desespero e ao aumento do suicidio, tremem as portas do ceu!",0
"se bolsonaro optar pelo suicidio, noblat deveria imita-lo. mas para que esperar pela vergonha da proxima publicacao? por que nao fazer isso hoje, agora,neste momento? para o bem dos leitores do brasil, nenhum minuto sem noblat sera cedo demais. absurdo se alguem escrevesse...",0
eu sou tao irresponsavel quero morrer,1
"caralho irmao quero me matar real, nao aguento mais",1
30 de julho billie???? voce quer me matar??,0
eu to na casa da minha amiga e ela falta me matar de fome,0
porque vc ama me matar hein,0
"quero morrer, ele ta tao perfeitinho nessas fotos, renjun vc e tudo entenda",0
takemichi: mikey nao se mate mikey: nao vou me matar obrigada *saem felizes e juntos* *takemichi tropeca e cai*,0
// bsd spoilers ? // enforcamento // suicidio . . . . . . . . . irmao ele fez o ace acreditar que tava dentro da mente dele e ele acabou se matando achando que ia sair de la... caralho... mas esse ace era chato pra caramba tbm... metido insuportavel,0
se vc quiser... sinceramente? eu so quero morrer,1
que bela historia sobre suicidio,0
"pior que penso em ser prof real... mas no brasil, pensar isso e quase um suicidio",0
"revi o video que eu fiz quando cria pra restart e pela primeira vez nao quis me matar de vergonha, pelo contrario, me achei a coisinha mais linda do universo, superei essa merda, gratidao",0
"porque nao cometer suicidio: sua mae vai ficar triste e voce vai pro inferno. por outro lado, se voce for pro inferno tu vai poder assistir show do lil nas x",0
os emo quer me matar,0
30 de julho billie eilish vc quer me matar de curiosidade,0
"eu quero morrer tanto quanto qualquer um aqui, mas meio cringe esse bagulho de romantismo",0
"nao amg tipo suicidio, drogas, gore esse tipo de coisa",0
apioar o pt e apoiar o suicidio do brasil depois de tudo que escancaradamente vimos acontecer. meu voto jamais tera quem ficar do lado da corrupcao provada.,0
"era so uma pilula que fizesse a gente ficar gostosa nao aguento mais me matar nesses treinos, scrr",0
minha nossa senhora ter que ler isso em 2021 e muito suicidio - politico trabalha com o que ento???? ,0
esse episodio vai me matar do coracao,0
"easter egg: no filme do esquadrao suicida, se voce reparar bem, tem o rosto de um noia tatuado no coringa do jared leto.",0
eu quero morrer,1
